passenger_id,passenger_arrival_time,origin_vertiport_id,destination_vertiport_id
102,17866.0,DTLA,LAX
103,17906.0,DTLA,LAX
104,17917.0,DTLA,LAX
105,17992.0,DTLA,LAX
106,18036.0,DTLA,LAX
1349,18053.0,LAX,DTLA
107,18071.0,DTLA,LAX
108,18081.0,DTLA,LAX
109,18172.0,DTLA,LAX
110,18179.0,DTLA,LAX
111,18415.0,DTLA,LAX
112,18467.0,DTLA,LAX
113,18595.0,DTLA,LAX
114,18605.0,DTLA,LAX
115,18634.0,DTLA,LAX
1350,18639.0,LAX,DTLA
116,18673.0,DTLA,LAX
117,18675.0,DTLA,LAX
1351,18752.0,LAX,DTLA
118,18804.0,DTLA,LAX
1352,18807.0,LAX,DTLA
119,18951.0,DTLA,LAX
120,19036.0,DTLA,LAX
1353,19047.0,LAX,DTLA
121,19055.0,DTLA,LAX
122,19060.0,DTLA,LAX
123,19081.0,DTLA,LAX
1354,19100.0,LAX,DTLA
124,19129.0,DTLA,LAX
1355,19204.0,LAX,DTLA
125,19216.0,DTLA,LAX
1356,19244.0,LAX,DTLA
126,19255.0,DTLA,LAX
127,19296.0,DTLA,LAX
1357,19310.0,LAX,DTLA
128,19323.0,DTLA,LAX
129,19429.0,DTLA,LAX
130,19506.0,DTLA,LAX
131,19547.0,DTLA,LAX
132,19583.0,DTLA,LAX
133,19623.0,DTLA,LAX
134,19672.0,DTLA,LAX
135,19678.0,DTLA,LAX
136,19683.0,DTLA,LAX
137,19759.0,DTLA,LAX
138,19805.0,DTLA,LAX
139,19843.0,DTLA,LAX
140,19906.0,DTLA,LAX
141,20015.0,DTLA,LAX
142,20088.0,DTLA,LAX
1358,20146.0,LAX,DTLA
143,20154.0,DTLA,LAX
144,20225.0,DTLA,LAX
145,20248.0,DTLA,LAX
146,20251.0,DTLA,LAX
147,20305.0,DTLA,LAX
148,20387.0,DTLA,LAX
149,20433.0,DTLA,LAX
150,20446.0,DTLA,LAX
151,20484.0,DTLA,LAX
152,20511.0,DTLA,LAX
153,20523.0,DTLA,LAX
154,20584.0,DTLA,LAX
155,20628.0,DTLA,LAX
156,20629.0,DTLA,LAX
157,20716.0,DTLA,LAX
158,20728.0,DTLA,LAX
159,20750.0,DTLA,LAX
160,20823.0,DTLA,LAX
161,20829.0,DTLA,LAX
162,20875.0,DTLA,LAX
163,20974.0,DTLA,LAX
164,21011.0,DTLA,LAX
165,21059.0,DTLA,LAX
166,21096.0,DTLA,LAX
167,21162.0,DTLA,LAX
168,21170.0,DTLA,LAX
169,21218.0,DTLA,LAX
170,21258.0,DTLA,LAX
171,21317.0,DTLA,LAX
172,21353.0,DTLA,LAX
173,21408.0,DTLA,LAX
174,21414.0,DTLA,LAX
175,21439.0,DTLA,LAX
176,21449.0,DTLA,LAX
177,21516.0,DTLA,LAX
178,21518.0,DTLA,LAX
179,21610.0,DTLA,LAX
180,21637.0,DTLA,LAX
181,21649.0,DTLA,LAX
182,21664.0,DTLA,LAX
183,21734.0,DTLA,LAX
184,21766.0,DTLA,LAX
185,21785.0,DTLA,LAX
186,21792.0,DTLA,LAX
187,21831.0,DTLA,LAX
1359,21835.0,LAX,DTLA
188,21836.0,DTLA,LAX
189,21922.0,DTLA,LAX
190,21985.0,DTLA,LAX
191,22042.0,DTLA,LAX
192,22043.0,DTLA,LAX
193,22080.0,DTLA,LAX
194,22081.0,DTLA,LAX
195,22133.0,DTLA,LAX
196,22135.0,DTLA,LAX
197,22143.0,DTLA,LAX
198,22148.0,DTLA,LAX
199,22151.0,DTLA,LAX
200,22224.0,DTLA,LAX
201,22296.0,DTLA,LAX
202,22363.0,DTLA,LAX
203,22408.0,DTLA,LAX
204,22426.0,DTLA,LAX
205,22450.0,DTLA,LAX
206,22494.0,DTLA,LAX
207,22538.0,DTLA,LAX
208,22541.0,DTLA,LAX
209,22542.0,DTLA,LAX
210,22554.0,DTLA,LAX
211,22557.0,DTLA,LAX
1360,22561.0,LAX,DTLA
212,22578.0,DTLA,LAX
213,22587.0,DTLA,LAX
214,22593.0,DTLA,LAX
215,22632.0,DTLA,LAX
216,22647.0,DTLA,LAX
1361,22649.0,LAX,DTLA
1362,22677.0,LAX,DTLA
217,22678.0,DTLA,LAX
218,22680.0,DTLA,LAX
219,22683.0,DTLA,LAX
220,22752.0,DTLA,LAX
221,22770.0,DTLA,LAX
1363,22808.0,LAX,DTLA
222,22808.0,DTLA,LAX
223,22811.0,DTLA,LAX
1364,22835.0,LAX,DTLA
1365,22868.0,LAX,DTLA
1366,22874.0,LAX,DTLA
224,22878.0,DTLA,LAX
225,22885.0,DTLA,LAX
226,22897.0,DTLA,LAX
1367,22908.0,LAX,DTLA
1368,22931.0,LAX,DTLA
1369,22942.0,LAX,DTLA
227,22956.0,DTLA,LAX
228,22957.0,DTLA,LAX
229,22958.0,DTLA,LAX
230,22980.0,DTLA,LAX
1370,22982.0,LAX,DTLA
231,22986.0,DTLA,LAX
232,22997.0,DTLA,LAX
1371,23029.0,LAX,DTLA
233,23034.0,DTLA,LAX
234,23036.0,DTLA,LAX
1372,23050.0,LAX,DTLA
235,23058.0,DTLA,LAX
236,23132.0,DTLA,LAX
1373,23134.0,LAX,DTLA
1374,23140.0,LAX,DTLA
237,23143.0,DTLA,LAX
238,23151.0,DTLA,LAX
1375,23170.0,LAX,DTLA
239,23189.0,DTLA,LAX
1376,23219.0,LAX,DTLA
1377,23221.0,LAX,DTLA
240,23251.0,DTLA,LAX
1378,23282.0,LAX,DTLA
241,23284.0,DTLA,LAX
1379,23312.0,LAX,DTLA
242,23312.0,DTLA,LAX
243,23330.0,DTLA,LAX
244,23389.0,DTLA,LAX
1380,23418.0,LAX,DTLA
245,23456.0,DTLA,LAX
1381,23466.0,LAX,DTLA
246,23470.0,DTLA,LAX
1382,23478.0,LAX,DTLA
1383,23490.0,LAX,DTLA
247,23497.0,DTLA,LAX
1384,23504.0,LAX,DTLA
1385,23510.0,LAX,DTLA
248,23521.0,DTLA,LAX
1386,23536.0,LAX,DTLA
1387,23550.0,LAX,DTLA
249,23552.0,DTLA,LAX
250,23571.0,DTLA,LAX
251,23572.0,DTLA,LAX
252,23574.0,DTLA,LAX
1388,23589.0,LAX,DTLA
253,23598.0,DTLA,LAX
254,23609.0,DTLA,LAX
1389,23631.0,LAX,DTLA
1390,23637.0,LAX,DTLA
255,23666.0,DTLA,LAX
256,23676.0,DTLA,LAX
1391,23683.0,LAX,DTLA
1392,23694.0,LAX,DTLA
1393,23701.0,LAX,DTLA
257,23712.0,DTLA,LAX
1394,23721.0,LAX,DTLA
1395,23731.0,LAX,DTLA
258,23737.0,DTLA,LAX
1396,23739.0,LAX,DTLA
259,23757.0,DTLA,LAX
1397,23781.0,LAX,DTLA
1398,23812.0,LAX,DTLA
260,23827.0,DTLA,LAX
261,23831.0,DTLA,LAX
262,23853.0,DTLA,LAX
1399,23857.0,LAX,DTLA
263,23902.0,DTLA,LAX
264,23922.0,DTLA,LAX
265,23956.0,DTLA,LAX
266,23976.0,DTLA,LAX
267,24033.0,DTLA,LAX
268,24069.0,DTLA,LAX
269,24104.0,DTLA,LAX
270,24183.0,DTLA,LAX
271,24206.0,DTLA,LAX
272,24323.0,DTLA,LAX
273,24336.0,DTLA,LAX
1400,24382.0,LAX,DTLA
274,24395.0,DTLA,LAX
275,24417.0,DTLA,LAX
1401,24432.0,LAX,DTLA
1402,24444.0,LAX,DTLA
1403,24452.0,LAX,DTLA
276,24476.0,DTLA,LAX
1404,24491.0,LAX,DTLA
277,24527.0,DTLA,LAX
278,24530.0,DTLA,LAX
279,24544.0,DTLA,LAX
280,24588.0,DTLA,LAX
281,24596.0,DTLA,LAX
282,24603.0,DTLA,LAX
283,24618.0,DTLA,LAX
284,24642.0,DTLA,LAX
285,24703.0,DTLA,LAX
1405,24725.0,LAX,DTLA
1406,24762.0,LAX,DTLA
1407,24786.0,LAX,DTLA
1408,24813.0,LAX,DTLA
286,24832.0,DTLA,LAX
288,24836.0,DTLA,LAX
287,24836.0,DTLA,LAX
1409,24867.0,LAX,DTLA
289,24888.0,DTLA,LAX
1410,24907.0,LAX,DTLA
1411,24942.0,LAX,DTLA
290,24943.0,DTLA,LAX
1412,24956.0,LAX,DTLA
291,24984.0,DTLA,LAX
1413,24987.0,LAX,DTLA
1414,24990.0,LAX,DTLA
1416,25004.0,LAX,DTLA
1415,25004.0,LAX,DTLA
1417,25005.0,LAX,DTLA
292,25007.0,DTLA,LAX
1418,25009.0,LAX,DTLA
293,25052.0,DTLA,LAX
294,25105.0,DTLA,LAX
295,25168.0,DTLA,LAX
296,25179.0,DTLA,LAX
297,25247.0,DTLA,LAX
298,25248.0,DTLA,LAX
1419,25262.0,LAX,DTLA
299,25307.0,DTLA,LAX
300,25321.0,DTLA,LAX
301,25388.0,DTLA,LAX
302,25441.0,DTLA,LAX
1420,25492.0,LAX,DTLA
1421,25497.0,LAX,DTLA
303,25509.0,DTLA,LAX
304,25534.0,DTLA,LAX
305,25587.0,DTLA,LAX
306,25604.0,DTLA,LAX
307,25609.0,DTLA,LAX
308,25643.0,DTLA,LAX
309,25649.0,DTLA,LAX
310,25808.0,DTLA,LAX
311,25876.0,DTLA,LAX
312,25916.0,DTLA,LAX
313,25929.0,DTLA,LAX
1422,25966.0,LAX,DTLA
314,25976.0,DTLA,LAX
315,25980.0,DTLA,LAX
316,25985.0,DTLA,LAX
1423,26013.0,LAX,DTLA
317,26036.0,DTLA,LAX
318,26048.0,DTLA,LAX
319,26055.0,DTLA,LAX
320,26057.0,DTLA,LAX
321,26074.0,DTLA,LAX
322,26091.0,DTLA,LAX
323,26101.0,DTLA,LAX
324,26131.0,DTLA,LAX
325,26155.0,DTLA,LAX
326,26162.0,DTLA,LAX
1424,26172.0,LAX,DTLA
327,26186.0,DTLA,LAX
328,26202.0,DTLA,LAX
1425,26260.0,LAX,DTLA
1426,26271.0,LAX,DTLA
1427,26299.0,LAX,DTLA
329,26305.0,DTLA,LAX
1428,26320.0,LAX,DTLA
330,26321.0,DTLA,LAX
331,26337.0,DTLA,LAX
332,26405.0,DTLA,LAX
333,26444.0,DTLA,LAX
334,26520.0,DTLA,LAX
1429,26542.0,LAX,DTLA
1430,26633.0,LAX,DTLA
335,26703.0,DTLA,LAX
1431,26743.0,LAX,DTLA
336,26751.0,DTLA,LAX
337,26764.0,DTLA,LAX
1432,26772.0,LAX,DTLA
338,26773.0,DTLA,LAX
1433,26779.0,LAX,DTLA
339,26790.0,DTLA,LAX
340,26819.0,DTLA,LAX
341,26848.0,DTLA,LAX
1434,26857.0,LAX,DTLA
342,26860.0,DTLA,LAX
1435,26863.0,LAX,DTLA
343,26972.0,DTLA,LAX
344,26976.0,DTLA,LAX
345,27023.0,DTLA,LAX
346,27035.0,DTLA,LAX
347,27061.0,DTLA,LAX
348,27099.0,DTLA,LAX
349,27127.0,DTLA,LAX
350,27143.0,DTLA,LAX
351,27179.0,DTLA,LAX
352,27201.0,DTLA,LAX
353,27264.0,DTLA,LAX
1436,27297.0,LAX,DTLA
1437,27322.0,LAX,DTLA
1438,27339.0,LAX,DTLA
1439,27340.0,LAX,DTLA
354,27378.0,DTLA,LAX
1440,27382.0,LAX,DTLA
1441,27387.0,LAX,DTLA
355,27403.0,DTLA,LAX
1442,27438.0,LAX,DTLA
356,27456.0,DTLA,LAX
357,27531.0,DTLA,LAX
1443,27540.0,LAX,DTLA
1444,27577.0,LAX,DTLA
358,27578.0,DTLA,LAX
359,27620.0,DTLA,LAX
360,27657.0,DTLA,LAX
361,27689.0,DTLA,LAX
362,27698.0,DTLA,LAX
363,27763.0,DTLA,LAX
364,27764.0,DTLA,LAX
365,27774.0,DTLA,LAX
1445,27780.0,LAX,DTLA
366,27783.0,DTLA,LAX
367,27815.0,DTLA,LAX
368,27842.0,DTLA,LAX
369,27864.0,DTLA,LAX
1446,27882.0,LAX,DTLA
370,27889.0,DTLA,LAX
371,27938.0,DTLA,LAX
372,27944.0,DTLA,LAX
1447,27962.0,LAX,DTLA
373,27985.0,DTLA,LAX
374,28003.0,DTLA,LAX
1448,28009.0,LAX,DTLA
375,28018.0,DTLA,LAX
376,28024.0,DTLA,LAX
1449,28034.0,LAX,DTLA
1450,28042.0,LAX,DTLA
1451,28043.0,LAX,DTLA
1452,28079.0,LAX,DTLA
1453,28083.0,LAX,DTLA
1454,28084.0,LAX,DTLA
1455,28097.0,LAX,DTLA
1456,28117.0,LAX,DTLA
1457,28122.0,LAX,DTLA
1458,28136.0,LAX,DTLA
1459,28140.0,LAX,DTLA
1460,28198.0,LAX,DTLA
1461,28207.0,LAX,DTLA
377,28215.0,DTLA,LAX
1462,28224.0,LAX,DTLA
378,28273.0,DTLA,LAX
1463,28322.0,LAX,DTLA
1464,28339.0,LAX,DTLA
1465,28341.0,LAX,DTLA
1466,28342.0,LAX,DTLA
379,28359.0,DTLA,LAX
1467,28383.0,LAX,DTLA
1468,28479.0,LAX,DTLA
1469,28485.0,LAX,DTLA
1470,28495.0,LAX,DTLA
380,28513.0,DTLA,LAX
1471,28537.0,LAX,DTLA
381,28574.0,DTLA,LAX
382,28643.0,DTLA,LAX
1472,28686.0,LAX,DTLA
383,28694.0,DTLA,LAX
384,28715.0,DTLA,LAX
385,28729.0,DTLA,LAX
386,28740.0,DTLA,LAX
1473,28749.0,LAX,DTLA
1474,28757.0,LAX,DTLA
1475,28777.0,LAX,DTLA
1476,28803.0,LAX,DTLA
1477,28805.0,LAX,DTLA
387,28807.0,DTLA,LAX
1478,28818.0,LAX,DTLA
388,28822.0,DTLA,LAX
1479,28824.0,LAX,DTLA
389,28837.0,DTLA,LAX
1480,28857.0,LAX,DTLA
1481,28874.0,LAX,DTLA
390,28879.0,DTLA,LAX
391,28897.0,DTLA,LAX
1482,28897.0,LAX,DTLA
392,28916.0,DTLA,LAX
393,29007.0,DTLA,LAX
394,29019.0,DTLA,LAX
395,29021.0,DTLA,LAX
396,29244.0,DTLA,LAX
397,29244.0,DTLA,LAX
398,29264.0,DTLA,LAX
399,29265.0,DTLA,LAX
400,29281.0,DTLA,LAX
401,29289.0,DTLA,LAX
1483,29302.0,LAX,DTLA
402,29309.0,DTLA,LAX
1484,29347.0,LAX,DTLA
1485,29356.0,LAX,DTLA
403,29356.0,DTLA,LAX
404,29405.0,DTLA,LAX
405,29424.0,DTLA,LAX
1486,29440.0,LAX,DTLA
406,29449.0,DTLA,LAX
1487,29463.0,LAX,DTLA
407,29476.0,DTLA,LAX
408,29485.0,DTLA,LAX
1488,29519.0,LAX,DTLA
409,29527.0,DTLA,LAX
410,29541.0,DTLA,LAX
1489,29565.0,LAX,DTLA
1490,29592.0,LAX,DTLA
1491,29601.0,LAX,DTLA
1492,29636.0,LAX,DTLA
1493,29704.0,LAX,DTLA
411,29768.0,DTLA,LAX
412,29810.0,DTLA,LAX
413,29828.0,DTLA,LAX
414,29836.0,DTLA,LAX
415,29849.0,DTLA,LAX
416,29884.0,DTLA,LAX
1494,29896.0,LAX,DTLA
1495,29901.0,LAX,DTLA
417,29908.0,DTLA,LAX
418,29936.0,DTLA,LAX
419,29979.0,DTLA,LAX
420,29984.0,DTLA,LAX
421,30007.0,DTLA,LAX
422,30091.0,DTLA,LAX
423,30106.0,DTLA,LAX
424,30108.0,DTLA,LAX
425,30141.0,DTLA,LAX
426,30343.0,DTLA,LAX
427,30343.0,DTLA,LAX
428,30403.0,DTLA,LAX
1496,30428.0,LAX,DTLA
429,30432.0,DTLA,LAX
1497,30484.0,LAX,DTLA
430,30491.0,DTLA,LAX
1498,30514.0,LAX,DTLA
431,30515.0,DTLA,LAX
1499,30537.0,LAX,DTLA
432,30562.0,DTLA,LAX
1500,30576.0,LAX,DTLA
1501,30590.0,LAX,DTLA
433,30605.0,DTLA,LAX
434,30612.0,DTLA,LAX
435,30633.0,DTLA,LAX
436,30663.0,DTLA,LAX
437,30666.0,DTLA,LAX
1502,30667.0,LAX,DTLA
438,30670.0,DTLA,LAX
1503,30675.0,LAX,DTLA
439,30685.0,DTLA,LAX
1504,30716.0,LAX,DTLA
1505,30730.0,LAX,DTLA
440,30737.0,DTLA,LAX
1506,30758.0,LAX,DTLA
441,30772.0,DTLA,LAX
1507,30773.0,LAX,DTLA
442,30783.0,DTLA,LAX
443,30847.0,DTLA,LAX
444,30848.0,DTLA,LAX
1508,30873.0,LAX,DTLA
445,30877.0,DTLA,LAX
446,30885.0,DTLA,LAX
1509,30886.0,LAX,DTLA
1510,30887.0,LAX,DTLA
447,30901.0,DTLA,LAX
1511,30903.0,LAX,DTLA
1512,30908.0,LAX,DTLA
448,30948.0,DTLA,LAX
1513,30948.0,LAX,DTLA
449,30991.0,DTLA,LAX
450,31118.0,DTLA,LAX
451,31137.0,DTLA,LAX
1514,31180.0,LAX,DTLA
452,31200.0,DTLA,LAX
1515,31224.0,LAX,DTLA
1516,31229.0,LAX,DTLA
453,31294.0,DTLA,LAX
454,31307.0,DTLA,LAX
1517,31311.0,LAX,DTLA
1518,31324.0,LAX,DTLA
455,31356.0,DTLA,LAX
1519,31440.0,LAX,DTLA
456,31451.0,DTLA,LAX
457,31459.0,DTLA,LAX
1520,31463.0,LAX,DTLA
1521,31479.0,LAX,DTLA
1522,31489.0,LAX,DTLA
1523,31493.0,LAX,DTLA
458,31510.0,DTLA,LAX
459,31516.0,DTLA,LAX
460,31552.0,DTLA,LAX
461,31581.0,DTLA,LAX
1524,31655.0,LAX,DTLA
1525,31659.0,LAX,DTLA
462,31701.0,DTLA,LAX
463,31795.0,DTLA,LAX
464,31835.0,DTLA,LAX
465,31842.0,DTLA,LAX
1526,31891.0,LAX,DTLA
466,31932.0,DTLA,LAX
467,31937.0,DTLA,LAX
1527,31942.0,LAX,DTLA
468,31954.0,DTLA,LAX
1528,31965.0,LAX,DTLA
469,31984.0,DTLA,LAX
1529,32001.0,LAX,DTLA
1530,32038.0,LAX,DTLA
1531,32055.0,LAX,DTLA
1532,32059.0,LAX,DTLA
470,32073.0,DTLA,LAX
1533,32076.0,LAX,DTLA
1534,32081.0,LAX,DTLA
471,32090.0,DTLA,LAX
1535,32134.0,LAX,DTLA
472,32171.0,DTLA,LAX
1536,32186.0,LAX,DTLA
473,32208.0,DTLA,LAX
1537,32235.0,LAX,DTLA
1538,32268.0,LAX,DTLA
1539,32295.0,LAX,DTLA
474,32307.0,DTLA,LAX
475,32311.0,DTLA,LAX
476,32327.0,DTLA,LAX
1540,32329.0,LAX,DTLA
1541,32353.0,LAX,DTLA
1542,32355.0,LAX,DTLA
1543,32378.0,LAX,DTLA
1544,32378.0,LAX,DTLA
1545,32415.0,LAX,DTLA
477,32450.0,DTLA,LAX
1546,32457.0,LAX,DTLA
478,32490.0,DTLA,LAX
1547,32491.0,LAX,DTLA
479,32510.0,DTLA,LAX
480,32518.0,DTLA,LAX
1548,32534.0,LAX,DTLA
1549,32535.0,LAX,DTLA
1550,32544.0,LAX,DTLA
1551,32547.0,LAX,DTLA
1552,32551.0,LAX,DTLA
1553,32554.0,LAX,DTLA
1554,32564.0,LAX,DTLA
481,32568.0,DTLA,LAX
1555,32578.0,LAX,DTLA
482,32599.0,DTLA,LAX
1556,32616.0,LAX,DTLA
483,32617.0,DTLA,LAX
484,32639.0,DTLA,LAX
1557,32643.0,LAX,DTLA
485,32682.0,DTLA,LAX
486,32704.0,DTLA,LAX
1558,32737.0,LAX,DTLA
487,32747.0,DTLA,LAX
488,32764.0,DTLA,LAX
489,32766.0,DTLA,LAX
1559,32784.0,LAX,DTLA
1560,32792.0,LAX,DTLA
490,32795.0,DTLA,LAX
1561,32796.0,LAX,DTLA
491,32842.0,DTLA,LAX
492,32847.0,DTLA,LAX
493,32848.0,DTLA,LAX
494,32857.0,DTLA,LAX
495,32863.0,DTLA,LAX
1562,32884.0,LAX,DTLA
496,32889.0,DTLA,LAX
1563,32895.0,LAX,DTLA
497,32905.0,DTLA,LAX
498,32944.0,DTLA,LAX
1564,32963.0,LAX,DTLA
1565,32972.0,LAX,DTLA
499,32978.0,DTLA,LAX
1566,32979.0,LAX,DTLA
1567,33030.0,LAX,DTLA
500,33034.0,DTLA,LAX
1568,33050.0,LAX,DTLA
1569,33060.0,LAX,DTLA
501,33063.0,DTLA,LAX
502,33064.0,DTLA,LAX
503,33083.0,DTLA,LAX
1570,33122.0,LAX,DTLA
1571,33153.0,LAX,DTLA
1572,33160.0,LAX,DTLA
1573,33165.0,LAX,DTLA
1574,33208.0,LAX,DTLA
504,33215.0,DTLA,LAX
1575,33255.0,LAX,DTLA
505,33256.0,DTLA,LAX
506,33287.0,DTLA,LAX
507,33301.0,DTLA,LAX
508,33311.0,DTLA,LAX
509,33332.0,DTLA,LAX
1576,33346.0,LAX,DTLA
510,33359.0,DTLA,LAX
1577,33359.0,LAX,DTLA
511,33361.0,DTLA,LAX
1578,33373.0,LAX,DTLA
1579,33374.0,LAX,DTLA
512,33385.0,DTLA,LAX
513,33388.0,DTLA,LAX
514,33400.0,DTLA,LAX
1580,33406.0,LAX,DTLA
1581,33410.0,LAX,DTLA
515,33454.0,DTLA,LAX
1582,33466.0,LAX,DTLA
516,33466.0,DTLA,LAX
1583,33477.0,LAX,DTLA
517,33480.0,DTLA,LAX
519,33562.0,DTLA,LAX
518,33562.0,DTLA,LAX
1584,33573.0,LAX,DTLA
520,33591.0,DTLA,LAX
521,33603.0,DTLA,LAX
522,33614.0,DTLA,LAX
1585,33635.0,LAX,DTLA
1586,33669.0,LAX,DTLA
1587,33681.0,LAX,DTLA
523,33686.0,DTLA,LAX
524,33691.0,DTLA,LAX
526,33704.0,DTLA,LAX
525,33704.0,DTLA,LAX
527,33704.0,DTLA,LAX
1588,33748.0,LAX,DTLA
1589,33773.0,LAX,DTLA
1590,33775.0,LAX,DTLA
1591,33782.0,LAX,DTLA
1592,33808.0,LAX,DTLA
528,33843.0,DTLA,LAX
1593,33852.0,LAX,DTLA
1594,33888.0,LAX,DTLA
1595,33891.0,LAX,DTLA
529,33928.0,DTLA,LAX
530,33931.0,DTLA,LAX
1596,33933.0,LAX,DTLA
1597,33938.0,LAX,DTLA
1598,33963.0,LAX,DTLA
1599,33965.0,LAX,DTLA
531,33965.0,DTLA,LAX
532,34011.0,DTLA,LAX
533,34025.0,DTLA,LAX
1600,34028.0,LAX,DTLA
